word,phonetic,class,definition,CEFR,word_book,tag
restraint,ri'streint,n.,抑制，限制,B2,toefl,null
restricted,ri'striktid,a.,受约束的，限制的,B1,toefl,null
retail,'ri:teil,a.,零售的,B1,toefl,"```json
[""Economy"", ""Business""]
```"
retreat,ri'tri:t,vi.,退却，撤退;,B2,toefl,null
retreat,ri'tri:t,n.,退却; 隐退处,B2,toefl,null
reverse,ri'və:s,vt.,反转;,B2,toefl,null
reverse,ri'və:s,n.,反面; a.  相反的,B2,toefl,null
review,ri'vju:,v.,审查; 复习;,A2,toefl,null
review,ri'vju:,n.,复习; 评论,A2,toefl,null
revitalize,ri:'vaitəlaiz,v.,使恢复生机,C2,toefl,null
revival,ri'vaivl,n.,复兴,B2,toefl,null
revolt,ri'vəult,v.,反叛;,C1,toefl,"```json
[""History"", ""Politics"", ""Society""]
```"
revolt,ri'vəult,n.,起义; 反抗,C1,toefl,"```json
[""History"", ""Politics"", ""Society""]
```"
revolution,`revə'lu:ʃn,n.,革命,B2,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""History"", ""Politics"", ""Environment"", ""Health"", ""Society"", ""Laws""]
```"
reward,ri'wɔ:d,n.,奖赏，报酬;,B2,toefl,null
reward,ri'wɔ:d,v.,奖赏,B2,toefl,null
rhinoceros,rai'nɔsərəs,n.,犀牛,B2,toefl,null
rhyme,raim,n.,韵，押韵;,B2,toefl,null
rhyme,raim,v.,押韵,B2,toefl,null
rhythm,'riðəm,n.,节奏，韵律,A2,toefl,"```json
[""Art"", ""Music"", ""Literature"", ""Sports""]
```"
ribbon,'ribən,n.,(打印机等的)色带; 带状物,A1,toefl,null
ridge,ridʒ,n.,脊，山脊,B2,toefl,null
ritual,'ritʃuəl,n.,典礼，(宗教等的)仪式; 固定方式; a.  仪式的,B2,toefl,null
roam,rəum,vi.,漫游，漫步,B2,toefl,null
rod,rɔd,n.,杆，棒,B1,toefl,null
rodent,'rəudənt,n.,啮齿目动物(如松鼠或海狸),A1,toefl,null
rodeo,rəu'deiəu,n.,牛仔竞技表演,C2,toefl,null
roe,rəu,n.,雌鱼腹中的鱼卵,C2,toefl,null
roll,rəul,v.,(使)滚动，转动;,B1,toefl,null
roll,rəul,n.,(一)卷，卷形物,B1,toefl,null
romantic,rəu'mæntik,a.,浪漫的,A2,toefl,null
rotate,rəu'teit,v.,(使)转动; (使)轮流,C1,toefl,null
roughly,'rʌfli,ad.,大致地; 粗糙地,A2,toefl,null
rub,rʌb,n.,,B2,toefl,null
rub,rʌb,v.,擦，摩擦,B2,toefl,null
rug,rʌg,n.,(小)地毯; 围毯,B2,toefl,null
ruin,'ru:in,v.,破坏，毁灭;,A2,toefl,"```json
[""History"", ""Art"", ""Environment"", ""Society""]
```"
ruin,'ru:in,n.,常,A2,toefl,"```json
[""History"", ""Art"", ""Environment"", ""Society"", ""Travel""]
```"
ruin,'ru:in,pl.,废墟，遗迹,A2,toefl,"```json
[""History"", ""Art"", ""Environment"", ""Society"", ""Travel""]
```"
rumor,'ru:mə,n.,传闻，谣言,A2,toefl,null
rural,'ruərəl,a.,乡村的，农村的; 田园的,B2,toefl,null
sac,sæk,n.,囊，液囊,C1,toefl,null
salamander,'sæləmændə,n.,火蜥蜴,C2,toefl,null
salient,'seiliənt,a.,显著的，突出的,C2,toefl,null
salmon,'sæmən,n.,鲑鱼，大马哈鱼,B1,toefl,null
salon,'sælɔn,n.,营业性高级服务厅,B2,toefl,null
sanitation,`sæni'teiʃn,n.,卫生; 卫生设施,B2,toefl,"```json
[""Health"", ""Environment"", ""Society""]
```"
sapphire,'sæfaiə,n.,蓝宝石,C2,toefl,"```json
[""Tech"", ""Art"", ""Fashion""]
```"
satellite,'sætəlait,n.,卫星; 人造卫星,B1,toefl,"```json
[""Tech"", ""Science"", ""Environment""]
```"
satiric,sə'tirik,a.,(=satirical)讽刺的,C2,toefl,null
saturation,`sætʃə'reiʃn,n.,饱和(状态),A1,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""Media"", ""Health"", ""Environment"", ""Society""]
```"
Saturn,'sætən,n.,土星,,toefl,"```json
[""Science"", ""Art"", ""History""]
```"
sauce,sɔ:s,n.,沙司; 调味汁，佐料,A2,toefl,null
saving,'seiviŋ,n.,节省; 常,B2,toefl,null
saving,'seiviŋ,pl.,存款，积蓄,B2,toefl,null
scar,skɑ:,n.,疤痕;,B2,toefl,null
scar,skɑ:,v.,(给…)留下伤痕,B2,toefl,null
scarf,skɑ:f,n.,围巾，披巾,A2,toefl,null
scavenger,'skævindʒə,n.,清道夫; 食腐动物,C2,toefl,null
scent,sent,n.,香气; 气味,B2,toefl,null
scheme,ski:m,n.,计划，方案,B2,toefl,"```json
[""Economy"", ""Politics"", ""Laws"", ""Society""]
```"
scholar,'skɔlə,n.,学者,B1,toefl,null
score,skɔ:,n.,得分，分数; 乐谱;,B1,toefl,"```json
[""Sports"", ""Music"", ""Education"", ""Health""]
```"
score,skɔ:,v.,评分,B1,toefl,"```json
[""Sports"", ""Music"", ""Education"", ""Health""]
```"
scrape,skreip,vi.,刮，擦掉;,C2,toefl,null
scrape,skreip,n.,擦痕,C2,toefl,"```json
[""Tech"", ""Art"", ""Literature""]
```"
script,skript,n.,脚本; 文字体系,A2,toefl,null
scrub,skrʌb,n.,灌木丛,C2,toefl,null
scruffy,'skrʌfi,a.,不整洁的,C2,toefl,null
scuba,'sku:bə,n.,水中呼吸器,B2,toefl,null
sculpt,skʌlpt,vt.,雕刻,C2,toefl,"```json
[""Art"", ""History"", ""Literature""]
```"
scurry,'skʌri,v.,急跑,C2,toefl,null
seal,si:l,n.,海豹;,B2,toefl,null
seal,si:l,v.,密封,B2,toefl,null
season,'si:zn,n.,季(节); 时期,B1,toefl,null
section,'sekʃən,n.,部分; 地区; 部门,A1,toefl,null
secure,si'kjuə,vt.,获得; 保护; a.  安全的，有保障的; 确定的,B1,toefl,"```json
[""Tech"", ""Economy"", ""Politics"", ""Environment"", ""Health"", ""Laws""]
```"
sedentary,'sedntri,a.,土生的，不移栖的,C2,toefl,null
seep,si:p,v.,漏出，渗漏,C2,toefl,null
seismic,'saizmik,a.,地震(引起)的,C1,toefl,"```json
[""Science"", ""Environment""]
```"
seismograph,'saizməgrɑ:f,n.,地震仪,C2,toefl,"```json
[""Science"", ""Tech""]
```"
seismology,saiz'mɔlədʒi,n.,地震学,C2,toefl,"```json
[""Science"", ""Environment""]
```"
seminar,'seminɑ:,n.,研讨会,B2,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""History"", ""Politics"", ""Environment"", ""Health"", ""Education"", ""Society"", ""Laws""]
```"
senate,'senit,n.,参议院; 上院,B2,toefl,"```json
[""Politics"", ""History"", ""Laws""]
```"
senior,'si:niə,n.,较年长者; 四年级学生,A2,toefl,null
sensory,'sensəri,a.,感觉的; 感官的,B2,toefl,null
separate,'seprət,v.,分离，划分，区别,B1,toefl,null
sequoia,si'kwɔiə,n.,美洲杉,C2,toefl,null
series,'siəri:z,n.,系列，连续; 连续剧,B1,toefl,null
setting,'setiŋ,n.,环境; 背景; 布景; 常,B1,toefl,null
setting,'setiŋ,pl.,设置，安装,B1,toefl,null
settlement,'setlmənt,n.,住宅区,B1,toefl,"```json
[""Economy"", ""History"", ""Politics"", ""Laws"", ""Society""]
```"
sew,səu,v.,缝(纫),A2,toefl,null
sewage,'su:idʒ,n.,污水，污物,B2,toefl,"```json
[""Environment"", ""Health""]
```"
shallow,'ʃæləu,a.,浅的,B1,toefl,null
sharply,'ʃɑ:pli,ad.,急剧地,B2,toefl,null
shed,ʃed,vt.,脱落; 流出; 散发;,B2,toefl,null
shed,ʃed,n.,小屋,B2,toefl,null
shell,ʃel,n.,壳; 外壳,B1,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Art"", ""Environment"", ""Health"", ""Sports"", ""Fashion"", ""Literature"", ""Travel""]
```"
shelter,'ʃeltə,n.,掩蔽处，庇护所;,B1,toefl,null
shelter,'ʃeltə,vt.,保护,B1,toefl,null
shift,ʃift,v.,,B2,toefl,null
shift,ʃift,n.,转移; 改变,B2,toefl,null
shore,ʃɔ:,n.,海滨，岸,A2,toefl,null
shortage,'ʃɔ:tidʒ,n.,不足，缺乏,B1,toefl,null
shortly,'ʃɔ:tli,ad.,不久; 简要地,B1,toefl,null
shovel,'ʃʌvl,n.,铲子; 挖掘机;,C2,toefl,null
shovel,'ʃʌvl,v.,铲,C2,toefl,null
shower,'ʃauə,n.,淋浴(器); 阵雨,A2,toefl,null
shrimp,ʃrimp,n.,小虾,B1,toefl,null
shroud,ʃraud,vt.,隐藏,C2,toefl,null
shrub,ʃrʌb,n.,灌木(丛),C2,toefl,null
shuttle,'ʃʌtl,n.,航天飞机,C1,toefl,"```json
[""Tech"", ""Science"", ""Travel"", ""Sports""]
```"
sieve,siv,n.,筛子，漏勺;,C2,toefl,null
sieve,siv,v.,筛，滤,C2,toefl,null
signal,'signl,n.,信号，标志;,B1,toefl,"```json
[""Tech"", ""Science"", ""Media"", ""Communication""]
```"
signal,'signl,v.,发信号,B1,toefl,"```json
[""Tech"", ""Science"", ""Media"", ""Communication""]
```"
significantly,sig'nifikəntli,ad.,值得注目地; 相当地,B2,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Environment"", ""Education"", ""Society"", ""Laws""]
```"
silicon,'silikən,n.,硅,B2,toefl,"```json
[""Tech"", ""Science"", ""Health""]
```"
silt,silt,n.,淤泥,C2,toefl,null
similar,'similə,a.,(to)相似的，类似的,A2,toefl,null
simmer,'simə,v.,充满难以控制的(怒火等),C2,toefl,null
simply,'simpli,ad.,简单地; 简直; 只不过,A2,toefl,null
simultaneous,`siml'teiniəs,a.,同时的,B2,toefl,null
sinuous,'sinjuəs,a.,蜿蜒的,C2,toefl,null
situated,'sitjueitid,a.,坐落在…的,C2,toefl,null
skeletal,'skelitl,a.,骨胳的，骸骨的,C2,toefl,null
skeleton,'skelitn,n.,梗概; 骨架，框架,B1,toefl,"```json
[""Science"", ""Health"", ""Art"", ""History""]
```"
skip,skip,v.,跳; 不出席; 逃学,B2,toefl,null
skull,skʌl,n.,颅骨，头脑,C2,toefl,null
skyscraper,'skai`skreipə,n.,摩天大楼,B1,toefl,null
sled,sled,n.,雪橇,C2,toefl,null
sledding,'slediŋ,n.,滑雪,C2,toefl,null
slender,'slendə,a.,细长的; 纤弱的,B2,toefl,null
slice,slais,vt.,切(片);,B1,toefl,null
slice,slais,n.,薄片; 片断,B1,toefl,null
slide,slaid,v.,滑动;,B1,toefl,null
slide,slaid,n.,滑动; 幻灯片,B1,toefl,null
slip,slip,v.,滑(过、落);,B1,toefl,null
slip,slip,n.,(木、纸)片; 滑倒,B1,toefl,null
slog,slɔg,v.,艰难行进,C2,toefl,null
sloth,sləuθ,n.,树獭,C2,toefl,null
slumber,'slʌmbə,n.,常,C2,toefl,null
slumber,'slʌmbə,pl.,睡眠,C2,toefl,null
smoothly,'smu:ðli,ad.,顺利地; 平稳地,A2,toefl,null
snack,snæk,n.,快餐，小吃,A2,toefl,null
snowflake,'snəufleik,n.,雪花,C2,toefl,null
so-called,'səu'kɔ:ld,a.,所谓的,,toefl,null
soccer,'sɔkə,n.,足球,A1,toefl,"```json
[""Sports""]
```"
sociology,`səusi'ɔlədʒi,n.,社会学,C1,toefl,"```json
[""Science"", ""Society""]
```"
soda,'səudə,n.,苏打; 碳酸水,A2,toefl,null
sodium,'səudiəm,n.,钠,C1,toefl,"```json
[""Science"", ""Health""]
```"
soft,sɔft,a.,柔软的; 柔和的; 不含酒精的,A2,toefl,"```json
[""Tech"", ""Fashion"", ""Literature"", ""Education"", ""Society""]
```"
solder,'sɔldə,v.,焊接,A1,toefl,"[""Tech"", ""Science""]"
solid,'sɔlid,n.,固体,B1,toefl,null
solo,'səuləu,n.,独奏(曲),B2,toefl,null
soluble,'sɔljubl,a.,可溶的,C1,toefl,"```json
[""Science"", ""Health""]
```"
solution,sə'lu:ʃn,n.,溶液; 解答，解决(办法),A2,toefl,null
sophisticated,sə'fistikeitid,a.,老练的; 精密的; 复杂的，先进的,B2,toefl,null
soprano,sə'prɑ:nəu,n.,女高音,C2,toefl,null
sore,sɔ:,a.,疼痛的; 极度的,B1,toefl,null
sound,saund,v.,似乎; a.  可靠的; 健康的; 合理的,B1,toefl,null
sour,'sauə,a.,酸(味)的,B1,toefl,null
sow,səu,vt.,播种,C2,toefl,null
soybean,'sɔibi:n,n.,大豆,B2,toefl,"```json
[""Economy"", ""Science"", ""Health"", ""Environment""]
```"
space,speis,n.,空地; 空间; 太空;,A2,toefl,null
space,speis,v.,隔开,A2,toefl,null
span,spæn,n.,跨度; 一段时间;,B2,toefl,null
span,spæn,vt.,跨越,B2,toefl,"```json
[""Tech"", ""Science"", ""Art"", ""History"", ""Politics"", ""Media"", ""Literature"", ""Education"", ""Society"", ""Laws"", ""Travel""]
```"
spare,speə,vt.,节约;,B2,toefl,null
spare,speə,n.,备用品,B2,toefl,null
spark,spɑ:k,v.,激发; 引起;,B2,toefl,null
spark,spɑ:k,n.,火花，火星,B2,toefl,null
sparse,spɑ:s,a.,稀疏的，稀少的,C2,toefl,null
special,'speʃl,n.,特别节目,A1,toefl,null
specialize,'speʃəlaiz,v.,专攻; 使专用于,B1,toefl,null
specialized,'speʃəlaizd,a.,专门的; 专业的,B1,toefl,null
species,'spi:ʃi:z,n.,种类，类群,B2,toefl,null
specify,'spesifai,vt.,使具体化,B2,toefl,null
specimen,'spesimən,n.,范例; 标本,C1,toefl,null
spectrum,'spektrəm,n.,谱，光谱; 范围,B1,toefl,null
spice,spais,n.,香料，调味品,B1,toefl,null
spill,spil,vi.,溢出，溅出;,A2,toefl,"```json
[""Environment"", ""Health"", ""Economy"", ""Science""]
```"
spill,spil,n.,溅; 溢出的东西,A2,toefl,"```json
[""Environment"", ""Health"", ""Economy""]
```"
spin,spin,v.,旋转; 纺(纱);,B2,toefl,"```json
[""Tech"", ""Media"", ""Sports"", ""Politics""]
```"
spin,spin,n.,旋转,B2,toefl,"```json
[""Media"", ""Politics"", ""Sports""]
```"
spinning,'spiniŋ,n.,纺纱,B2,toefl,"```json
[""Tech"", ""Art"", ""Sports"", ""Fashion""]
```"
spiny,'spaini,a.,长满刺的，带刺的,C2,toefl,null
spiral,'spaiərəl,v.,盘旋,B1,toefl,"```json
[""Tech"", ""Science"", ""Art"", ""History"", ""Environment"", ""Health"", ""Literature""]
```"
splash,splæʃ,n.,引人注目的事物;,B1,toefl,null
splash,splæʃ,v.,溅，泼,B1,toefl,null
split,split,v.,分开，分裂;,B1,toefl,null
split,split,n.,分化,B1,toefl,null
sponge,spʌndʒ,n.,海绵; 寄生虫,B1,toefl,null
sponsor,'spɔnsə,n.,发起者; 赞助人;,B2,toefl,null
sponsor,'spɔnsə,v.,主办; 赞助,B2,toefl,null
spontaneity,`spɔntə'neiəti,n.,自发性,C2,toefl,null
spread,spred,v.,,B1,toefl,null
spread,spred,n.,展开; 蔓延; 散布,B1,toefl,null
spun,spʌn,a.,拉成丝的,B2,toefl,null
spur,spə:,n.,马刺;,B2,toefl,null
spur,spə:,vt.,刺激，促进,B2,toefl,null
squid,skwid,n.,鱿鱼,C2,toefl,null
squirrel,'skwirəl,n.,松鼠,C2,toefl,null
squirt,skwə:t,vi.,喷出,C2,toefl,null
stack,stæk,n.,堆;,B2,toefl,"```json
[""Tech"", ""Science"", ""Literature""]
```"
stack,stæk,vt.,堆积,B2,toefl,"```json
[""Tech"", ""Science"", ""Literature""]
```"
stadium,'steidiəm,n.,运动场,A2,toefl,"```json
[""Sports"", ""Travel""]
```"
stage,steidʒ,n.,阶段; 舞台; 戏剧;,A1,toefl,"```json
[""Art"", ""Health"", ""Travel""]
```"
stage,steidʒ,v.,筹划,A1,toefl,"```json
[""Art"", ""Health"", ""Sports"", ""Travel""]
```"
stagecoach,'steidʒkəutʃ,n.,公共马车,C2,toefl,null
staggered,'stægəd,a.,交错的,B2,toefl,null
staggering,'stægəriŋ,a.,巨大的; 势不可挡的,B2,toefl,null
stain,stein,n.,污点，污渍,B2,toefl,null
stake,steik,n.,利害关系,B2,toefl,null
standard,'stændəd,n.,标准; a.  标准的,B2,toefl,null
staple,'steipl,n.,主要(食品、产品); 原材料;,C2,toefl,null
staple,'steipl,vt.,把…订起来; a.  主要的,C2,toefl,null
starch,stɑ:tʃ,n.,淀粉; ,C2,toefl,"```json
[""Science"", ""Health"", ""Environment"", ""Food""]
```"
starch,stɑ:tʃ,pl.,淀粉类食物,C2,toefl,"```json
[""Science"", ""Health"", ""Food""]
```  

(Note: Although ""Food"" was not listed in the original choices, ""starch"" is most relevant to ""Science"" (as a carbohydrate) and ""Health"" (nutrition). If strictly limited to the provided domains, the answer would be: [""Science"", ""Health""].)  

Strictly adhering to the given domains:  
```json
[""Science"", ""Health""]
```"
stark,stɑ:k,a.,赤裸的; 十足的,C2,toefl,null
startling,'stɑ:tliŋ,a.,惊人的,C1,toefl,null
stash,stæʃ,vt.,藏匿,C2,toefl,null
state,steit,n.,情况; 国家; 州;,B1,toefl,"```json
[""Politics"", ""Laws"", ""History"", ""Society""]
```"
state,steit,v.,陈述,B1,toefl,"```json
[""Politics"", ""Laws"", ""History"", ""Society"", ""Economy""]
```"
statesman,'steitsmən,n.,政治家,B2,toefl,"```json
[""Politics"", ""History"", ""Society""]
```"
station,'steiʃn,n.,所; 站; 台,A1,toefl,null
statistic,stə'tistik,n.,统计数值; ,B1,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Education"", ""Society""]
```"
statistic,stə'tistik,pl.,统计学,B1,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Education"", ""Society""]
```"
statistical,stə'tistikəl,a.,统计(学)的,B1,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Health"", ""Education""]
```"
stature,'stætʃə,n.,身材; 地位,B1,toefl,null
steep,sti:p,a.,陡峭的; 急剧的,B1,toefl,null
steer,stiə,v.,驾驶; 引导,B2,toefl,null
stellar,'stelə,a.,恒星的,C2,toefl,"```json
[""Science"", ""Art"", ""Literature""]
```"
stereo,'steriəu,n.,立体声系统(装置); a.  立体声的,C2,toefl,null
stew,stju:,n.,炖(煨或焖)的食物;,B2,toefl,null
stew,stju:,v.,炖，焖,B2,toefl,null
stick,stik,n.,棍，棒; 手杖;,B2,toefl,null
stick,stik,v.,粘住; 放置,B2,toefl,null
sting,stiŋ,n.,(昆虫的)尾刺; 刺痛,C2,toefl,null
stir,stə:,v.,搅拌; 煽动，刺激,B1,toefl,null
stock,stɔk,n.,库存; 股票;,B2,toefl,"```json
[""Economy"", ""Business""]
```  

(Note: Although ""Business"" wasn't listed in your original choices, ""stock"" primarily relates to the economy (e.g., stock markets). If strictly limited to your provided domains, the answer is `[""Economy""]`.)  

Would you like me to adjust for the exact list you provided?  

Strict answer:  
```json
[""Economy""]
```"
stock,stɔk,v.,储存,B2,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Politics"", ""Environment"", ""Health""]
```"
storage,'stɔ:ridʒ,n.,库房; 贮藏，存储,B1,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Environment"", ""Health""]
```"
strand,strænd,n.,(线等的)股，缕; 线,B2,toefl,null
strategy,'strætədʒi,n.,战略，策略,A2,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Politics"", ""Environment"", ""Health"", ""Sports"", ""Media"", ""Education"", ""Society"", ""Laws""]
```"
stratum,'strɑ:təm,n.,,C2,toefl,"```json
[""Science"", ""History"", ""Society""]
```"
stratum,'strɑ:təm,pl.,strata地层,C2,toefl,"```json
[""Science"", ""Environment"", ""History"", ""Society""]
```"
stream,stri:m,n.,溪流; 股;,B1,toefl,null
stream,stri:m,v.,涌,B1,toefl,null
stress,stres,n.,压力; 强调;,B2,toefl,null
stress,stres,v.,强调,B2,toefl,null
stretch,stretʃ,v.,延伸，拉长;,B1,toefl,null
stretch,stretʃ,n.,一段路程; 延伸,B1,toefl,null
strict,strikt,a.,严格的; 精确的,A1,toefl,null
strike,straik,v.,打，敲; 侵袭;,A2,toefl,"```json
[""Economy"", ""Politics"", ""Society"", ""Laws"", ""Sports""]
```"
strike,straik,n.,罢工,A2,toefl,"```json
[""Economy"", ""Politics"", ""Sports"", ""Society""]
```"
string,striŋ,n.,弦; 细绳，带子,A2,toefl,null
stripe,straip,n.,条纹，斑纹,B1,toefl,"```json
[""Tech"", ""Fashion"", ""Economy""]
```"
studio,'stju:diəu,n.,工作室，录音室,B1,toefl,null
stylish,'stailiʃ,a.,漂亮的，时髦的,B1,toefl,null
stylistic,stai'listik,a.,格式上的，体裁上的,C2,toefl,null
stylized,'stailaizd,a.,风格化的，程式化的,C2,toefl,null
subdue,səb'dju:,v.,制服，征服,C2,toefl,null
subject,'sʌbdʒikt,n.,主题，对象; a.  (to)受…支配的;,A1,toefl,null
subject,'sʌbdʒikt,v.,(to)使服从,A1,toefl,null
submarine,`sʌbmə'ri:n,n.,潜水艇，潜艇,B1,toefl,"```json
[""Tech"", ""Science"", ""History"", ""Environment"", ""Travel""]
```"
subsidize,'sʌbsidaiz,v.,补助，资助,C2,toefl,"```json
[""Economy"", ""Politics"", ""Environment"", ""Health"", ""Education"", ""Society""]
```"
subsidy,'sʌbsidi,n.,补助金，津贴,B2,toefl,"```json
[""Economy"", ""Politics"", ""Environment"", ""Health"", ""Education""]
```"
subsist,səb'sist,vi.,存活，生存,C2,toefl,null
subspecies,'sʌbspi:ʃi:z,n.,亚种,C2,toefl,null
substance,'sʌbstəns,n.,物质; 要旨，实质,B2,toefl,null
substitute,'sʌbstitju:t,n.,代替者，代替品;,B2,toefl,null
substitute,'sʌbstitju:t,vt.,代替,B2,toefl,null
subtle,'sʌtl,a.,细微的，微妙的,B2,toefl,null
suburb,'sʌbə:b,n.,郊区,B2,toefl,null
subway,'sʌbwei,n.,地铁,A1,toefl,null
suffragist,'sʌfrədʒist,n.,妇女政权论者,C2,toefl,"[""History"", ""Politics"", ""Society""]"
suitcase,'sju:tkeis,n.,手提箱，衣箱,A2,toefl,null
sulfur,'sʌlfə,n.,硫磺,B2,toefl,"```json
[""Science"", ""Environment"", ""Health""]
```"
summary,'sʌməri,n.,摘要，概要,A2,toefl,null
sunlit,'sʌnlit,a.,阳光照射的,C2,toefl,null
sunset,'sʌnset,n.,日落,B1,toefl,null
superior,sju:'piəriə,a.,(级别或地位)更高的; (质量或价值)更好的,B1,toefl,null
supervise,'sju:pəvaiz,vt.,监督; 指导,B2,toefl,null
supplement,'sʌplimənt,n.,补充，增补;,B2,toefl,null
supplement,'sʌplimənt,vt.,补充，增补,B2,toefl,null
suppress,sə'pres,vt.,抑制，阻止,B2,toefl,null
surge,sə:dʒ,v.,汹涌奔腾;,B2,toefl,"```json
[""Tech"", ""Economy"", ""Health"", ""Environment"", ""Politics"", ""Sports""]
```"
surge,sə:dʒ,n.,汹涌，澎湃; 猛涨,B2,toefl,"```json
[""Tech"", ""Economy"", ""Health"", ""Environment"", ""Politics"", ""Sports""]
```"
surgeon,'sə:dʒən,n.,外科医师,B1,toefl,"```json
[""Health""]
```"
surrender,sə'rendə,v.,投降,B2,toefl,null
suspend,sə'spend,vt.,吊，挂; 暂缓,B2,toefl,"```json
[""Tech"", ""Economy"", ""Science"", ""Politics"", ""Environment"", ""Health"", ""Sports"", ""Education"", ""Society"", ""Laws""]
```"
suspension,sə'spenʃən,n.,悬架; 暂停,B1,toefl,"```json
[""Tech"", ""Science"", ""Health"", ""Sports"", ""Laws"", ""Education""]
```"
sustained,sə'steind,a.,持续的,B2,toefl,null
swallow,'swɔləu,n.,燕子;,A2,toefl,null
swallow,'swɔləu,v.,吞，咽,A2,toefl,null
swamp,swɔmp,n.,沼泽;,C2,toefl,null
swamp,swɔmp,v.,(以繁多的事)压倒某人,C2,toefl,null
swan,swɔn,n.,天鹅,B2,toefl,null
swear,sweə,v.,诅咒; 郑重地说,B1,toefl,null
sweat,swet,n.,汗(水),A2,toefl,null
sweep,swi:p,v.,打扫; 席卷;,B2,toefl,null
sweep,swi:p,n.,摆动,B2,toefl,null
sweeping,'swi:piŋ,a.,彻底的，广泛的,B2,toefl,null
swing,swiŋ,v.,(使)摇荡; 转向;,B2,toefl,"```json
[""Sports"", ""Music"", ""Politics"", ""Fashion""]
```"
swing,swiŋ,n.,摇摆,B2,toefl,"```json
[""Sports"", ""Music"", ""Politics""]
```"
